id,display_name,category,glb_path,score,threshold,should_remove,confidence_band,reasons
dod_weapons_v_stick,V Stick,weapons,dod/weapons/v_stick.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_v_thompson,V Thompson,weapons,dod/weapons/v_thompson.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_v_tnt,V Tnt,weapons,dod/weapons/v_tnt.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_30cal,W 30Cal,weapons,dod/weapons/w_30cal.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_30calpr,W 30Calpr,weapons,dod/weapons/w_30calpr.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_30calsr,W 30Calsr,weapons,dod/weapons/w_30calsr.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_amerk,W Amerk,weapons,dod/weapons/w_amerk.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_bar,W Bar,weapons,dod/weapons/w_bar.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_bazooka,W Bazooka,weapons,dod/weapons/w_bazooka.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_bazooka_rocket,W Bazooka Rocket,weapons,dod/weapons/w_bazooka_rocket.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_c96,W C96,weapons,dod/weapons/w_c96.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_colt,W Colt,weapons,dod/weapons/w_colt.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_frag,W Frag,weapons,dod/weapons/w_frag.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_garand,W Garand,weapons,dod/weapons/w_garand.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_garand_gren,W Garand Gren,weapons,dod/weapons/w_garand_gren.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_garand_rg_grenade,W Garand Rg Grenade,weapons,dod/weapons/w_garand_rg_grenade.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_k98,W K98,weapons,dod/weapons/w_k98.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_k98_rg,W K98 Rg,weapons,dod/weapons/w_k98_rg.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_k98_rg_grenade,W K98 Rg Grenade,weapons,dod/weapons/w_k98_rg_grenade.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_k98s,W K98S,weapons,dod/weapons/w_k98s.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_m1carb,W M1Carb,weapons,dod/weapons/w_m1carb.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_mg42bd,W Mg42Bd,weapons,dod/weapons/w_mg42bd.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_mg42bu,W Mg42Bu,weapons,dod/weapons/w_mg42bu.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_mg42pr,W Mg42Pr,weapons,dod/weapons/w_mg42pr.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_mg42sr,W Mg42Sr,weapons,dod/weapons/w_mg42sr.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_mp40,W Mp40,weapons,dod/weapons/w_mp40.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_mp44,W Mp44,weapons,dod/weapons/w_mp44.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_p38,W P38,weapons,dod/weapons/w_p38.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_panzerschreck_rocket,W Panzerschreck Rocket,weapons,dod/weapons/w_panzerschreck_rocket.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_pschreck,W Pschreck,weapons,dod/weapons/w_pschreck.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_smoke_ger,W Smoke Ger,weapons,dod/weapons/w_smoke_ger.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_smoke_us,W Smoke Us,weapons,dod/weapons/w_smoke_us.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_spade,W Spade,weapons,dod/weapons/w_spade.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_spring,W Spring,weapons,dod/weapons/w_spring.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_stick,W Stick,weapons,dod/weapons/w_stick.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_thompson,W Thompson,weapons,dod/weapons/w_thompson.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_tnt,W Tnt,weapons,dod/weapons/w_tnt.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_tnt_grey,W Tnt Grey,weapons,dod/weapons/w_tnt_grey.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
dod_weapons_w_tnt_red,W Tnt Red,weapons,dod/weapons/w_tnt_red.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_combine_turrets_combine_cannon_gun,Combine Cannon Gun,combine_turrets,hl2/combine_turrets/combine_cannon_gun.glb,1.000,1.100,0,none,viewmodel_like:keyword=gun:1.00
hl2_items_ammocrate_pistol,Ammocrate Pistol,items,hl2/items/ammocrate_pistol.glb,1.000,1.100,0,none,viewmodel_like:keyword=pistol:1.00
hl2_items_combine_rifle_ammo01,Combine Rifle Ammo01,items,hl2/items/combine_rifle_ammo01.glb,1.000,1.100,0,none,viewmodel_like:keyword=rifle:1.00
hl2_items_combine_rifle_cartridge01,Combine Rifle Cartridge01,items,hl2/items/combine_rifle_cartridge01.glb,1.000,1.100,0,none,viewmodel_like:keyword=rifle:1.00
hl2_models_airboatgun,Airboatgun,models,hl2/models/airboatgun.glb,1.000,1.100,0,none,viewmodel_like:keyword=gun:1.00
hl2_props_combine_bunker_gun01,Bunker Gun,props_combine,hl2/props_combine/bunker_gun01.glb,1.000,1.100,0,none,viewmodel_like:keyword=gun:1.00
hl2_weapons_ar2_grenade,Ar2 Grenade,weapons,hl2/weapons/ar2_grenade.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_flare,Flare,weapons,hl2/weapons/flare.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_shell,Shell,weapons,hl2/weapons/shell.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_v_357,V 357,weapons,hl2/weapons/v_357.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_v_357_dx7,V 357 Dx7,weapons,hl2/weapons/v_357_dx7.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_v_bugbait,V Bugbait,weapons,hl2/weapons/v_bugbait.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_v_bugbait_dx7,V Bugbait Dx7,weapons,hl2/weapons/v_bugbait_dx7.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_v_crossbow,V Crossbow,weapons,hl2/weapons/v_crossbow.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_v_crossbow_dx7,V Crossbow Dx7,weapons,hl2/weapons/v_crossbow_dx7.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_v_crowbar,V Crowbar,weapons,hl2/weapons/v_crowbar.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_v_crowbar_dx7,V Crowbar Dx7,weapons,hl2/weapons/v_crowbar_dx7.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_v_grenade,V Grenade,weapons,hl2/weapons/v_grenade.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_v_grenade_dx7,V Grenade Dx7,weapons,hl2/weapons/v_grenade_dx7.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_v_magnade,V Magnade,weapons,hl2/weapons/v_magnade.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_v_physcannon,V Physcannon,weapons,hl2/weapons/v_physcannon.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_v_physcannon_dx7,V Physcannon Dx7,weapons,hl2/weapons/v_physcannon_dx7.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_v_rpg,V Rpg,weapons,hl2/weapons/v_rpg.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_v_rpg_dx7,V Rpg Dx7,weapons,hl2/weapons/v_rpg_dx7.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_v_smg1,V Smg1,weapons,hl2/weapons/v_smg1.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_v_smg1_dx7,V Smg1 Dx7,weapons,hl2/weapons/v_smg1_dx7.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_v_stunbaton,V Stunbaton,weapons,hl2/weapons/v_stunbaton.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_v_superphyscannon,V Superphyscannon,weapons,hl2/weapons/v_superphyscannon.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_v_superphyscannon_dx7,V Superphyscannon Dx7,weapons,hl2/weapons/v_superphyscannon_dx7.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_w_357,W 357,weapons,hl2/weapons/w_357.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_w_annabelle,W Annabelle,weapons,hl2/weapons/w_annabelle.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_w_bugbait,W Bugbait,weapons,hl2/weapons/w_bugbait.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_w_bullet,W Bullet,weapons,hl2/weapons/w_bullet.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_w_combine_sniper,W Combine Sniper,weapons,hl2/weapons/w_combine_sniper.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_w_crossbow,W Crossbow,weapons,hl2/weapons/w_crossbow.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_w_crowbar,W Crowbar,weapons,hl2/weapons/w_crowbar.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_w_grenade,W Grenade,weapons,hl2/weapons/w_grenade.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_w_magnade,W Magnade,weapons,hl2/weapons/w_magnade.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_w_missile,W Missile,weapons,hl2/weapons/w_missile.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_w_missile_closed,W Missile Closed,weapons,hl2/weapons/w_missile_closed.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_w_missile_launch,W Missile Launch,weapons,hl2/weapons/w_missile_launch.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_w_package,W Package,weapons,hl2/weapons/w_package.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_w_physics,W Physics,weapons,hl2/weapons/w_physics.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_w_rocket_launcher,W Rocket Launcher,weapons,hl2/weapons/w_rocket_launcher.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_w_smg1,W Smg1,weapons,hl2/weapons/w_smg1.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_w_stunbaton,W Stunbaton,weapons,hl2/weapons/w_stunbaton.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
hl2_weapons_w_suitcase_passenger,W Suitcase Passenger,weapons,hl2/weapons/w_suitcase_passenger.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_props_interiors_gun_cabinet,Gun Cabinet,props_interiors,l4d2/props_interiors/gun_cabinet.glb,1.000,1.100,0,none,viewmodel_like:keyword=gun:1.00
l4d2_props_placeable_tier1_guns_trophy,Tier1 Guns Trophy,props_placeable,l4d2/props_placeable/tier1_guns_trophy.glb,1.000,1.100,0,none,viewmodel_like:keyword=gun:1.00
l4d2_props_placeable_tier2_guns_trophy,Tier2 Guns Trophy,props_placeable,l4d2/props_placeable/tier2_guns_trophy.glb,1.000,1.100,0,none,viewmodel_like:keyword=gun:1.00
l4d2_props_unique_guncabinet_door,Guncabinet Door,props_unique,l4d2/props_unique/guncabinet_door.glb,1.000,1.100,0,none,viewmodel_like:keyword=gun:1.00
l4d2_props_unique_guncabinet_door_bars,Guncabinet Door Bars,props_unique,l4d2/props_unique/guncabinet_door_bars.glb,1.000,1.100,0,none,viewmodel_like:keyword=gun:1.00
l4d2_props_unique_guncabinet_door_bars_static,Guncabinet Door Bars Static,props_unique,l4d2/props_unique/guncabinet_door_bars_static.glb,1.000,1.100,0,none,viewmodel_like:keyword=gun:1.00
l4d2_props_unique_guncabinet_door_static,Guncabinet Door Static,props_unique,l4d2/props_unique/guncabinet_door_static.glb,1.000,1.100,0,none,viewmodel_like:keyword=gun:1.00
l4d2_props_unique_guncabinet_no_door,Guncabinet No Door,props_unique,l4d2/props_unique/guncabinet_no_door.glb,1.000,1.100,0,none,viewmodel_like:keyword=gun:1.00
l4d2_props_unique_guncabinet_no_door_static,Guncabinet No Door Static,props_unique,l4d2/props_unique/guncabinet_no_door_static.glb,1.000,1.100,0,none,viewmodel_like:keyword=gun:1.00
l4d2_props_unique_guncabinet01_dlc3,Guncabinet01 Dlc,props_unique,l4d2/props_unique/guncabinet01_dlc3.glb,1.000,1.100,0,none,viewmodel_like:keyword=gun:1.00
l4d2_props_unique_guncabinet01_ldoor,Guncabinet01 Ldoor,props_unique,l4d2/props_unique/guncabinet01_ldoor.glb,1.000,1.100,0,none,viewmodel_like:keyword=gun:1.00
l4d2_props_unique_guncabinet01_main,Guncabinet01 Main,props_unique,l4d2/props_unique/guncabinet01_main.glb,1.000,1.100,0,none,viewmodel_like:keyword=gun:1.00
l4d2_props_unique_guncabinet01_rdoor,Guncabinet01 Rdoor,props_unique,l4d2/props_unique/guncabinet01_rdoor.glb,1.000,1.100,0,none,viewmodel_like:keyword=gun:1.00
l4d2_v_models_v_desert_rifle,V Desert Rifle,v_models,l4d2/v_models/v_desert_rifle.glb,1.000,1.100,0,none,viewmodel_like:keyword=rifle:1.00
l4d2_v_models_v_dual_pistola,V Dual Pistola,v_models,l4d2/v_models/v_dual_pistola.glb,1.000,1.100,0,none,viewmodel_like:keyword=pistol:1.00
l4d2_v_models_v_huntingrifle,V Huntingrifle,v_models,l4d2/v_models/v_huntingrifle.glb,1.000,1.100,0,none,viewmodel_like:keyword=rifle:1.00
l4d2_v_models_v_pistol,V Pistol,v_models,l4d2/v_models/v_pistol.glb,1.000,1.100,0,none,viewmodel_like:keyword=pistol:1.00
l4d2_v_models_v_pistola,V Pistola,v_models,l4d2/v_models/v_pistola.glb,1.000,1.100,0,none,viewmodel_like:keyword=pistol:1.00
l4d2_v_models_v_rifle,V Rifle,v_models,l4d2/v_models/v_rifle.glb,1.000,1.100,0,none,viewmodel_like:keyword=rifle:1.00
l4d2_v_models_v_rifle_ak47,V Rifle Ak47,v_models,l4d2/v_models/v_rifle_ak47.glb,1.000,1.100,0,none,viewmodel_like:keyword=rifle:1.00
l4d2_v_models_weapons_v_claw_hulk,V Claw Hulk,v_models,l4d2/v_models/weapons/v_claw_hulk.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_v_models_weapons_v_claw_hulk_dlc3,V Claw Hulk Dlc3,v_models,l4d2/v_models/weapons/v_claw_hulk_dlc3.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_v_models_weapons_v_claw_hulk_l4d1,V Claw Hulk L4D1,v_models,l4d2/v_models/weapons/v_claw_hulk_l4d1.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_50_cal_broken,50 Cal Broken,w_models,l4d2/w_models/weapons/50_cal_broken.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_50cal,50Cal,w_models,l4d2/w_models/weapons/50cal.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_autoshot_m4super,W Autoshot M4Super,w_models,l4d2/w_models/weapons/w_autoshot_m4super.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_cola,W Cola,w_models,l4d2/w_models/weapons/w_cola.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_desert_eagle,W Desert Eagle,w_models,l4d2/w_models/weapons/w_desert_eagle.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_eq_adrenaline,W Eq Adrenaline,w_models,l4d2/w_models/weapons/w_eq_adrenaline.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_eq_bile_flask,W Eq Bile Flask,w_models,l4d2/w_models/weapons/w_eq_bile_flask.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_eq_defibrillator,W Eq Defibrillator,w_models,l4d2/w_models/weapons/w_eq_defibrillator.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_eq_defibrillator_no_paddles,W Eq Defibrillator No Paddles,w_models,l4d2/w_models/weapons/w_eq_defibrillator_no_paddles.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_eq_defibrillator_paddles,W Eq Defibrillator Paddles,w_models,l4d2/w_models/weapons/w_eq_defibrillator_paddles.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_eq_explosive_ammopack,W Eq Explosive Ammopack,w_models,l4d2/w_models/weapons/w_eq_explosive_ammopack.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_eq_incendiary_ammopack,W Eq Incendiary Ammopack,w_models,l4d2/w_models/weapons/w_eq_incendiary_ammopack.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_eq_medkit,W Eq Medkit,w_models,l4d2/w_models/weapons/w_eq_medkit.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_eq_molotov,W Eq Molotov,w_models,l4d2/w_models/weapons/w_eq_molotov.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_eq_painpills,W Eq Painpills,w_models,l4d2/w_models/weapons/w_eq_painpills.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_eq_pipebomb,W Eq Pipebomb,w_models,l4d2/w_models/weapons/w_eq_pipebomb.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_grenade_launcher,W Grenade Launcher,w_models,l4d2/w_models/weapons/w_grenade_launcher.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_he_grenade,W He Grenade,w_models,l4d2/w_models/weapons/w_he_grenade.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_knife_t,W Knife,w_models,l4d2/w_models/weapons/w_knife_t.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_laser_sights,W Laser Sights,w_models,l4d2/w_models/weapons/w_laser_sights.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_m60,W M60,w_models,l4d2/w_models/weapons/w_m60.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_rd_grenade_scale_x1,W Rd Grenade Scale X1,w_models,l4d2/w_models/weapons/w_rd_grenade_scale_x1.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_rd_grenade_scale_x4,W Rd Grenade Scale X4,w_models,l4d2/w_models/weapons/w_rd_grenade_scale_x4.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_rd_grenade_scale_x4_burn,W Rd Grenade Scale X4 Burn,w_models,l4d2/w_models/weapons/w_rd_grenade_scale_x4_burn.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_smg_a,W Smg,w_models,l4d2/w_models/weapons/w_smg_a.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_smg_mp5,W Smg Mp5,w_models,l4d2/w_models/weapons/w_smg_mp5.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_smg_uzi,W Smg Uzi,w_models,l4d2/w_models/weapons/w_smg_uzi.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_sniper_awp,W Sniper Awp,w_models,l4d2/w_models/weapons/w_sniper_awp.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_sniper_military,W Sniper Military,w_models,l4d2/w_models/weapons/w_sniper_military.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_sniper_mini14,W Sniper Mini14,w_models,l4d2/w_models/weapons/w_sniper_mini14.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_w_models_weapons_w_sniper_scout,W Sniper Scout,w_models,l4d2/w_models/weapons/w_sniper_scout.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_weapons_melee_v_bat,V Bat,weapons,l4d2/weapons/melee/v_bat.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_weapons_melee_v_chainsaw,V Chainsaw,weapons,l4d2/weapons/melee/v_chainsaw.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_weapons_melee_v_cricket_bat,V Cricket Bat,weapons,l4d2/weapons/melee/v_cricket_bat.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_weapons_melee_v_crowbar,V Crowbar,weapons,l4d2/weapons/melee/v_crowbar.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_weapons_melee_v_electric_guitar,V Electric Guitar,weapons,l4d2/weapons/melee/v_electric_guitar.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_weapons_melee_v_fireaxe,V Fireaxe,weapons,l4d2/weapons/melee/v_fireaxe.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_weapons_melee_v_frying_pan,V Frying Pan,weapons,l4d2/weapons/melee/v_frying_pan.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_weapons_melee_v_gnome,V Gnome,weapons,l4d2/weapons/melee/v_gnome.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_weapons_melee_v_golfclub,V Golfclub,weapons,l4d2/weapons/melee/v_golfclub.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_weapons_melee_v_katana,V Katana,weapons,l4d2/weapons/melee/v_katana.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_weapons_melee_v_machete,V Machete,weapons,l4d2/weapons/melee/v_machete.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_weapons_melee_v_pitchfork,V Pitchfork,weapons,l4d2/weapons/melee/v_pitchfork.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_weapons_melee_v_riotshield,V Riotshield,weapons,l4d2/weapons/melee/v_riotshield.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_weapons_melee_v_shovel,V Shovel,weapons,l4d2/weapons/melee/v_shovel.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_weapons_melee_v_tonfa,V Tonfa,weapons,l4d2/weapons/melee/v_tonfa.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_weapons_melee_w_bat,W Bat,weapons,l4d2/weapons/melee/w_bat.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_weapons_melee_w_chainsaw,W Chainsaw,weapons,l4d2/weapons/melee/w_chainsaw.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_weapons_melee_w_cricket_bat,W Cricket Bat,weapons,l4d2/weapons/melee/w_cricket_bat.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_weapons_melee_w_crowbar,W Crowbar,weapons,l4d2/weapons/melee/w_crowbar.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_weapons_melee_w_didgeridoo,W Didgeridoo,weapons,l4d2/weapons/melee/w_didgeridoo.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
l4d2_weapons_melee_w_electric_guitar,W Electric Guitar,weapons,l4d2/weapons/melee/w_electric_guitar.glb,1.000,1.100,0,none,viewmodel_like:keyword=weapon:1.00
