id,display_name,kept_personal,added_personal,final_personal,kept_corporate,added_corporate,final_corporate,max_personal_score,max_corporate_score,review_reasons,pass_b_applied
css_props_de_tides_menu_stand,Menu Stand,institutional mundane public,,institutional mundane public,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
css_props_de_tides_patio_chair,Patio Chair,institutional mundane public,,institutional mundane public,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
css_props_de_tides_patio_chair2,Patio Chair2,institutional mundane public,,institutional mundane public,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
css_props_de_tides_planter,Planter,institutional mundane public,,institutional mundane public,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
css_props_de_tides_restaurant_table,Restaurant Table,institutional mundane public,,institutional mundane public,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
css_props_de_tides_tides_banner_a,Tides Banner,institutional mundane public,,institutional mundane public,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
css_props_de_tides_vending_hat,Vending Hat,institutional mundane public,,institutional mundane public,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
css_props_de_tides_vending_turtle,Vending Turtle,institutional mundane public,,institutional mundane public,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
css_props_de_train_acunit2,Acunit2,institutional mundane public,,institutional mundane public,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
css_props_de_train_barrel,Barrel,institutional mundane public,,institutional mundane public,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
css_props_de_train_pallet_barrels,Pallet Barrels,institutional mundane public,,institutional mundane public,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
css_props_interiors_furniture_chair03a,Furniture Chair03A,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
css_props_interiors_furniture_desk01a,Furniture Desk01A,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
css_props_interiors_furniture_lamp01a,Furniture Lamp01A,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
css_props_interiors_furniture_shelf01a,Furniture Shelf01A,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
css_props_interiors_refrigerator01a,Refrigerator01A,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
css_props_junk_bicycle01a,Bicycle,abandoned decayed,,abandoned decayed,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_cardboard_box001a,Cardboard Box,abandoned decayed mundane,,abandoned decayed mundane,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_cardboard_box003b,Cardboard Box,abandoned decayed mundane,,abandoned decayed mundane,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_cardboard_box004a,Cardboard Box,abandoned decayed mundane,,abandoned decayed mundane,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_cinderblock01a,Cinderblock,abandoned decayed,,abandoned decayed,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_food_pile02,Food Pile,abandoned decayed,,abandoned decayed,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_garbage_carboard001a,Garbage Carboard,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_garbage_carboard002a,Garbage Carboard,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_garbage_glassbottle001a,Garbage Glassbottle,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_garbage_glassbottle002a,Garbage Glassbottle,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_garbage_glassbottle003a,Garbage Glassbottle,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_garbage_metalcan001a,Garbage Metalcan,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_garbage_metalcan002a,Garbage Metalcan,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_garbage_milkcarton001a,Garbage Milkcarton,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_garbage_milkcarton002a,Garbage Milkcarton,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_garbage_newspaper001a,Garbage Newspaper,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_garbage_plasticbottle001a,Garbage Plasticbottle,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_garbage_plasticbottle002a,Garbage Plasticbottle,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_garbage_plasticbottle003a,Garbage Plasticbottle,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_garbage_takeoutcarton001a,Garbage Takeoutcarton,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_gascan001a,Gascan,abandoned decayed,,abandoned decayed,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_glassbottle01a,Glassbottle,abandoned decayed,,abandoned decayed,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_glassjug01,Glassjug,abandoned decayed,,abandoned decayed,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_metal_paintcan001a,Metal Paintcan,abandoned decayed,,abandoned decayed,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_metal_paintcan001b,Metal Paintcan,abandoned decayed,,abandoned decayed,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_metalbucket01a,Metalbucket,abandoned decayed mundane,,abandoned decayed mundane,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_plasticbucket001a,Plasticbucket,abandoned decayed mundane,,abandoned decayed mundane,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_plasticcrate01a,Plasticcrate,abandoned decayed mundane,,abandoned decayed mundane,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_popcan01a,Popcan,abandoned decayed,,abandoned decayed,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_pushcart01a,Pushcart,abandoned decayed,,abandoned decayed,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_shoe001a,Shoe,abandoned decayed,,abandoned decayed,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_trafficcone001a,Trafficcone,abandoned decayed,,abandoned decayed,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_trashbin01a,Trashbin,abandoned decayed,,abandoned decayed,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_trashdumpster01a,Trashdumpster,abandoned decayed,,abandoned decayed,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_watermelon01,Watermelon,abandoned decayed,,abandoned decayed,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_wheebarrow01a,Wheebarrow,abandoned decayed,,abandoned decayed,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
css_props_junk_wood_crate001a,Wood Crate,abandoned decayed mundane warm,,abandoned decayed mundane warm,niche_depth,,niche_depth,0.4500,0.5500,low_confidence_personal,False
css_props_junk_wood_crate002a,Wood Crate,abandoned decayed mundane warm,,abandoned decayed mundane warm,niche_depth,,niche_depth,0.4500,0.5500,low_confidence_personal,False
css_props_junk_wood_pallet001a,Wood Pallet,abandoned decayed mundane warm,,abandoned decayed mundane warm,niche_depth,,niche_depth,0.4500,0.5500,low_confidence_personal,False
css_props_lab_binderbluelabel,Binderbluelabel,clinical institutional,,clinical institutional,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
css_props_lab_bindergraylabel01a,Bindergraylabel01A,clinical institutional,,clinical institutional,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
css_props_lab_bindergreenlabel,Bindergreenlabel,clinical institutional,,clinical institutional,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
css_props_lab_binderredlabel,Binderredlabel,clinical institutional,,clinical institutional,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
css_props_lab_box01a,Box01A,abandoned clinical institutional mundane,,abandoned clinical institutional mundane,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
css_props_lab_citizenradio,Citizenradio,clinical institutional intimate nostalgic,,clinical institutional intimate nostalgic,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
css_props_lab_desklamp01,Desklamp01,clinical comforting domestic institutional intimate mundane,,clinical comforting domestic institutional intimate mundane,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
css_props_lab_harddrive02,Harddrive02,clinical institutional,,clinical institutional,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
css_props_lab_jar01b,Jar01B,clinical institutional,,clinical institutional,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
css_props_lab_monitor02,Monitor02,clinical institutional mundane nostalgic,,clinical institutional mundane nostalgic,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
css_props_lab_powerbox01a,Powerbox01A,abandoned clinical institutional mundane,,abandoned clinical institutional mundane,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
css_props_lab_reciever_cart,Reciever Cart,clinical institutional,,clinical institutional,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
css_props_trainstation_bench_indoor001a,Bench Indoor,institutional liminal public,,institutional liminal public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal;balance_changed_corporate,False
css_props_trainstation_trashcan_indoor001a,Trashcan Indoor,abandoned institutional liminal public,,abandoned institutional liminal public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal;balance_changed_corporate,False
css_weapons_w_c4_planted,W C4 Planted,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
css_weapons_w_eq_flashbang,W Eq Flashbang,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
css_weapons_w_eq_flashbang_thrown,W Eq Flashbang Thrown,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
css_weapons_w_eq_fraggrenade,W Eq Fraggrenade,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
css_weapons_w_eq_fraggrenade_thrown,W Eq Fraggrenade Thrown,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
css_weapons_w_eq_smokegrenade,W Eq Smokegrenade,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
