id,display_name,review_reasons,final_personal,final_corporate,max_personal_score,max_corporate_score,balance_trace_personal,balance_trace_corporate
css_props_cs_militia_wood_table,Wood Table,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 1, ""dynamic_cap"": 19, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 3, ""dynamic_cap"": 38, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_bookshelf1,Bookshelf1,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 1, ""dynamic_cap"": 20, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 3, ""dynamic_cap"": 39, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_bookshelf3,Bookshelf3,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 1, ""dynamic_cap"": 20, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 3, ""dynamic_cap"": 39, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_cardboard_box01,Cardboard Box01,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 1, ""dynamic_cap"": 20, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 3, ""dynamic_cap"": 40, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_cardboard_box02,Cardboard Box02,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 21, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 4, ""dynamic_cap"": 41, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_cardboard_box03,Cardboard Box03,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 21, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 4, ""dynamic_cap"": 41, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_chair_office,Chair Office,balance_changed_personal,bureaucratic institutional mundane public,broad_appeal,0.5500,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 21, ""strength"": 0.02, ""natural_picked"": [""institutional"", ""mundane"", ""bureaucratic""], ""balanced_picked"": [""bureaucratic"", ""institutional"", ""mundane""], ""balance_changed_pick"": true}","{""dynamic_floor"": 4, ""dynamic_cap"": 42, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_coffee_mug,Coffee Mug,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 21, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 4, ""dynamic_cap"": 42, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_coffee_mug2,Coffee Mug2,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 22, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 4, ""dynamic_cap"": 43, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_coffee_mug3,Coffee Mug3,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 22, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 4, ""dynamic_cap"": 44, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_computer,Computer,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 22, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 4, ""dynamic_cap"": 44, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_computer_case,Computer Case,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 23, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 4, ""dynamic_cap"": 45, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_computer_caseb,Computer Caseb,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 23, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 4, ""dynamic_cap"": 46, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_computer_keyboard,Computer Keyboard,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 23, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 4, ""dynamic_cap"": 46, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_computer_monitor,Computer Monitor,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 24, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 4, ""dynamic_cap"": 47, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_file_box,File Box,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 24, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 4, ""dynamic_cap"": 47, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_file_box_p1,File Box P1,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 24, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 4, ""dynamic_cap"": 48, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_file_cabinet1,File Cabinet1,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 25, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 4, ""dynamic_cap"": 49, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_file_cabinet1_group,File Cabinet1 Group,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 25, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 4, ""dynamic_cap"": 49, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_file_cabinet2,File Cabinet2,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 25, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 4, ""dynamic_cap"": 50, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_file_cabinet3,File Cabinet3,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 26, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 5, ""dynamic_cap"": 51, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_fire_extinguisher,Fire Extinguisher,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 26, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 5, ""dynamic_cap"": 51, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_microwave,Microwave,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 26, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 5, ""dynamic_cap"": 52, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_offcorkboarda,Offcorkboarda,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 26, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 5, ""dynamic_cap"": 52, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_offinspb,Offinspb,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 27, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 5, ""dynamic_cap"": 53, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_offinspc,Offinspc,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 27, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 5, ""dynamic_cap"": 54, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_offinspd,Offinspd,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 27, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 5, ""dynamic_cap"": 54, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_offpaintingb,Offpaintingb,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 28, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 5, ""dynamic_cap"": 55, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_offpaintinge,Offpaintinge,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 28, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 5, ""dynamic_cap"": 56, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_offpaintingf,Offpaintingf,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 28, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 5, ""dynamic_cap"": 56, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_offpaintingg,Offpaintingg,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 29, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 5, ""dynamic_cap"": 57, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_offpaintingh,Offpaintingh,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 29, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 5, ""dynamic_cap"": 57, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_offpaintingi,Offpaintingi,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 29, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 5, ""dynamic_cap"": 58, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_offpaintingj,Offpaintingj,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 30, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 5, ""dynamic_cap"": 59, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_offpaintingk,Offpaintingk,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 30, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 5, ""dynamic_cap"": 59, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_offpaintingl,Offpaintingl,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 2, ""dynamic_cap"": 30, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 5, ""dynamic_cap"": 60, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_offpaintingm,Offpaintingm,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 3, ""dynamic_cap"": 31, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 6, ""dynamic_cap"": 61, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_paper_towels,Paper Towels,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 3, ""dynamic_cap"": 31, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 6, ""dynamic_cap"": 61, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
css_props_cs_office_phone,Phone,low_confidence_personal,institutional mundane public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 3, ""dynamic_cap"": 31, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 6, ""dynamic_cap"": 62, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
