id,display_name,kept_personal,added_personal,final_personal,added_corporate,final_corporate,max_personal_score,max_corporate_score
l4d2_props_mall_mall_counter_entrance_02,Mall Counter Entrance 02,mundane public retail,warm,mundane public retail warm,conversion_ready marketable,conversion_ready marketable,0.4500,1.0000
l4d2_props_mall_mall_display_04,Mall Display 04,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_mall_display_06,Mall Display 06,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_mall_display_06b,Mall Display 06B,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_mall_display_06c,Mall Display 06C,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_mall_display_06d,Mall Display 06D,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_mall_mannequin_base,Mall Mannequin Base,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_mall_mannequin_female_base,Mall Mannequin Female Base,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_mall_mannequin_female_larm1,Mall Mannequin Female Larm1,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_mall_mannequin_female_larm2,Mall Mannequin Female Larm2,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_mall_mannequin_female_lleg,Mall Mannequin Female Lleg,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_mall_mannequin_female_rarm1,Mall Mannequin Female Rarm1,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_mall_mannequin_female_rarm2,Mall Mannequin Female Rarm2,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_mall_mannequin_female_torso1,Mall Mannequin Female Torso1,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_mall_mannequin_female_torso2,Mall Mannequin Female Torso2,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_mall_mannequin_female_torso3,Mall Mannequin Female Torso3,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_mall_mannequin_larm1,Mall Mannequin Larm1,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_mall_mannequin_larm2,Mall Mannequin Larm2,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_mall_mannequin_lhand,Mall Mannequin Lhand,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_mall_mannequin_lleg,Mall Mannequin Lleg,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_mall_mannequin_rarm1,Mall Mannequin Rarm1,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_mall_mannequin_rhand,Mall Mannequin Rhand,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_mall_mannequin_torso1,Mall Mannequin Torso1,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_mall_mannequin_torso2,Mall Mannequin Torso2,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_mall_shopliftscanner,Mall Shopliftscanner,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_mall_shopliftscanner2,Mall Shopliftscanner2,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_rail_bracket_center,Rail Bracket Center,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_mall_rail_bracket_end,Rail Bracket End,mundane public,,mundane public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
l4d2_props_office_computer_monitor_01,Computer Monitor 01,institutional mundane nostalgic,bureaucratic,bureaucratic institutional mundane nostalgic,discoverable marketable,discoverable marketable,0.5500,0.5500
l4d2_props_office_file_cabinet_03,File Cabinet 03,domestic institutional mundane,bureaucratic,bureaucratic domestic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
l4d2_props_office_filecabinet01,Filecabinet01,domestic institutional mundane,bureaucratic,bureaucratic domestic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
l4d2_props_office_filecabinet01group,Filecabinet01Group,domestic institutional mundane,bureaucratic,bureaucratic domestic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
l4d2_props_office_vending_machine01,Vending Machine01,institutional mundane public,bureaucratic,bureaucratic institutional mundane public,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_lab_bot_male,Bot Male,clinical institutional,,clinical institutional,trend_aligned,trend_aligned,0.0000,0.5500
portal2_props_office_cabinet_small_door,Cabinet Small Door,domestic institutional mundane,bureaucratic,bureaucratic domestic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_cabinet_small_drawers,Cabinet Small Drawers,domestic institutional mundane,bureaucratic,bureaucratic domestic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_cardboardbox_a_1970,Cardboardbox A 1970,abandoned institutional mundane,bureaucratic,abandoned bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_cardboardbox_b_1970,Cardboardbox B 1970,abandoned institutional mundane,bureaucratic,abandoned bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_cardboardbox_c_1970,Cardboardbox C 1970,abandoned institutional mundane,bureaucratic,abandoned bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_chair_swivel,Chair Swivel,domestic institutional mundane,bureaucratic,bureaucratic domestic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_clock_wall_1980,Clock Wall 1980,institutional mundane personal,bureaucratic,bureaucratic institutional mundane personal,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_coffee_mug_01,Coffee Mug 01,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_coffee_mug_02,Coffee Mug 02,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_coffee_mug_03,Coffee Mug 03,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_coffee_mug_04,Coffee Mug 04,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_coffee_mug_05,Coffee Mug 05,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_coffee_mug_06,Coffee Mug 06,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_coffee_mug_07,Coffee Mug 07,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_coffee_mug_08,Coffee Mug 08,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_coffee_mug_09,Coffee Mug 09,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_coffee_mug_10,Coffee Mug 10,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_coffee_mug_11,Coffee Mug 11,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_coffee_mug_12,Coffee Mug 12,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_coffee_mug_17,Coffee Mug 17,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_computer_02_1970,Computer 02 1970,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_computer_03_1970,Computer 03 1970,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_computer_04_1970,Computer 04 1970,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_computer_1980,Computer 1980,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_computer_1980_flatscreen,Computer 1980 Flatscreen,institutional mundane nostalgic,bureaucratic,bureaucratic institutional mundane nostalgic,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_computer_base01,Computer Base01,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_computer_monitor01,Computer Monitor01,institutional mundane nostalgic,bureaucratic,bureaucratic institutional mundane nostalgic,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_cubicle_desk_a,Cubicle Desk A,domestic institutional mundane,bureaucratic,bureaucratic domestic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_cubicle_desk_b,Cubicle Desk B,domestic institutional mundane,bureaucratic,bureaucratic domestic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_cubicle_desk_drawers,Cubicle Desk Drawers,domestic institutional mundane,bureaucratic,bureaucratic domestic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_desk_curved,Desk Curved,domestic institutional mundane,bureaucratic,bureaucratic domestic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_desk_freestanding,Desk Freestanding,domestic institutional mundane,bureaucratic,bureaucratic domestic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_dod_trophy,Dod Trophy,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_door_handle_1,Door Handle 1,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_duct_change_round1,Duct Change Round1,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_duct_change_round2,Duct Change Round2,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_duct_round_32,Duct Round 32,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_duct_round_45bend,Duct Round 45Bend,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_duct_round_64,Duct Round 64,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_duct_round_8,Duct Round 8,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_duct_round_90bend,Duct Round 90Bend,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_duct_round_diffuser_lg,Duct Round Diffuser Lg,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_duct_round_diffuser_sm,Duct Round Diffuser Sm,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_duct_round_intersect,Duct Round Intersect,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_duct_round_s,Duct Round S,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_duct_round_t,Duct Round T,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_duct_round_vsplit,Duct Round Vsplit,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_duct_round_y,Duct Round Y,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_file_cabient_1970,File Cabient 1970,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_file_rack_1970,File Rack 1970,institutional mundane,bureaucratic,bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
portal2_props_office_filebox_1980,Filebox 1980,abandoned institutional mundane,bureaucratic,abandoned bureaucratic institutional mundane,discoverable marketable,discoverable marketable,0.5500,0.5500
